ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
136,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
137,0.157451751764,TN,4,0,0,7,14,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
138,0.0420039437054,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
139,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140,0.121343297138,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
141,0.600633439837,TP,0,2,-99,-99,-99,-99,7,13,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
142,0.154888513225,TN,3,4,3,9,15,-99,1,4,15,16,-99,1.0,1.0,-1.0,-1.0,-99,
143,0.164365951959,FN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
144,0.644880716016,TP,4,2,0,4,17,21,17,21,-99,-99,-99,1.0,1.0,-99,-99,-99,
145,0.40542408219,TN,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
146,0.106580246256,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
147,0.318037851657,TN,3,2,0,8,13,-99,7,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
148,0.629726922598,FP,0,2,-99,-99,-99,-99,8,20,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
149,0.151602633992,TN,4,0,0,9,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
150,0.289699055935,TN,0,4,-99,-99,-99,-99,1,3,4,8,-99,1.0,5.0,1.0,1.0,-99,
151,0.382727358354,TN,0,3,-99,-99,-99,-99,4,17,19,-99,-99,1.0,-1.0,1.0,-99,-99,
152,0.654993920783,FP,0,2,-99,-99,-99,-99,8,21,-99,-99,-99,-1.0,1.0,-99,-99,-99,
153,0.714312959304,FP,4,2,0,4,7,8,4,17,-99,-99,-99,-1.0,1.0,-99,-99,-99,
154,0.200551311119,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
155,0.780471026139,TP,3,4,0,3,17,-99,1,3,17,21,-99,-1.0,-1.0,2.0,4.0,-99,
156,0.202811452581,FN,3,3,0,19,21,-99,3,19,21,-99,-99,1.0,1.0,-1.0,-99,-99,
157,0.25985598509,TN,4,0,0,8,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
158,0.790341164685,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
159,0.554717075344,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
160,0.127661459832,TN,3,5,0,4,13,-99,1,3,4,11,13,1.0,1.0,1.0,1.0,1.0,
161,0.786837576305,TP,3,3,0,3,4,-99,1,3,4,-99,-99,-1.0,-1.0,-1.0,-99,-99,
162,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
163,0.891431821512,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
164,0.344916967031,TN,0,4,-99,-99,-99,-99,1,7,8,17,-99,1.0,1.0,2.0,-1.0,-99,
165,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
166,0.438148915371,TN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
167,0.283825395486,TN,0,4,-99,-99,-99,-99,1,15,17,19,-99,1.0,-1.0,-1.0,1.0,-99,
168,0.374287763107,FN,4,1,0,7,17,18,17,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
169,0.0353144730511,FN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
170,0.834378295747,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
171,0.164211477287,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
172,0.197044097584,FN,4,0,0,13,17,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
173,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
174,0.162813041922,TN,2,5,0,15,-99,-99,12,15,16,17,19,-1.0,-1.0,-1.0,-1.0,1.0,
175,0.241806414251,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
176,0.23560789948,FN,3,0,0,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
177,0.79860290151,TP,3,3,0,7,8,-99,7,8,17,-99,-99,-1.0,-1.0,1.0,-99,-99,
178,0.41210859742,FN,0,2,-99,-99,-99,-99,7,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
179,0.229591885974,TN,3,4,0,19,21,-99,1,3,17,21,-99,1.0,1.0,-1.0,-1.0,-99,
180,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
181,0.688060573387,FP,3,2,0,3,8,-99,3,8,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
182,0.779164523899,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
183,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
184,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
185,0.355141112046,FN,4,2,0,7,12,15,7,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
186,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
187,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
188,0.428195336063,FN,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
189,0.7501175096,TP,3,4,0,7,8,-99,3,4,7,17,-99,-1.0,-1.0,-1.0,1.0,-99,
190,0.343255760126,FN,0,3,-99,-99,-99,-99,1,3,12,-99,-99,1.0,1.0,-1.0,-99,-99,
191,0.869203115985,TP,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
192,0.293418333928,TN,3,3,0,15,17,-99,1,17,22,-99,-99,1.0,-1.0,1.0,-99,-99,
193,0.100874039052,TN,3,0,0,7,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
194,0.384738205647,TN,4,1,0,8,13,22,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
195,0.366808548267,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
196,0.780215008944,FP,3,3,0,3,17,-99,3,17,21,-99,-99,-1.0,1.0,1.0,-99,-99,
197,0.0901380404679,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
198,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
199,0.354725731213,TN,3,4,0,7,21,-99,7,12,13,19,-99,1.0,-1.0,1.0,1.0,-99,
200,0.150186923946,TN,2,2,0,21,-99,-99,17,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
201,0.284557810146,TN,4,2,0,7,8,13,7,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
202,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
203,0.731958803427,TP,4,3,0,7,8,15,3,7,21,-99,-99,-1.0,-1.0,1.0,-99,-99,
204,0.416001305305,FN,4,4,0,8,12,15,8,12,19,20,-99,2.0,-1.0,1.0,1.0,-99,
205,0.150329445028,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
206,0.244022664508,TN,2,5,0,21,-99,-99,7,8,17,19,21,1.0,1.0,-1.0,-1.0,-1.0,
207,0.704129625434,TP,3,3,0,7,8,-99,12,15,17,-99,-99,1.0,1.0,1.0,-99,-99,
208,0.700715351586,TP,0,3,-99,-99,-99,-99,4,11,21,-99,-99,-1.0,-1.0,1.0,-99,-99,
209,0.740871023142,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
210,0.696048960806,FP,0,5,-99,-99,-99,-99,1,3,15,16,21,-1.0,-1.0,1.0,1.0,2.0,
211,0.765942112181,TP,3,3,0,7,8,-99,1,3,17,-99,-99,-1.0,-1.0,1.0,-99,-99,
212,0.362782951904,FN,0,2,-99,-99,-99,-99,3,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
213,0.605327093263,FP,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
214,0.716227394497,TP,4,0,0,7,8,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
215,0.68618718997,TP,0,3,-99,-99,-99,-99,1,3,4,-99,-99,-1.0,-1.0,-1.0,-99,-99,
216,0.172760126733,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
217,0.931656354366,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
218,0.285422316791,TN,0,3,-99,-99,-99,-99,3,7,8,-99,-99,1.0,1.0,1.0,-99,-99,
219,0.213610768471,TN,4,0,0,8,12,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
220,0.22412727956,TN,4,0,0,1,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
221,0.777496938982,TP,4,4,0,8,17,21,8,12,17,21,-99,-1.0,1.0,2.0,3.0,-99,
222,0.773447454718,TP,3,4,0,3,17,-99,3,17,19,21,-99,-1.0,1.0,-1.0,1.0,-99,
223,0.738009515074,TP,4,4,0,7,8,15,1,7,17,21,-99,-1.0,-1.0,1.0,1.0,-99,
224,0.844532232332,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
225,0.672388869874,TP,4,3,0,7,8,15,3,7,21,-99,-99,-1.0,-1.0,3.0,-99,-99,
226,0.185365248712,TN,3,0,0,7,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
227,0.209466866402,TN,3,3,0,3,7,-99,3,7,8,-99,-99,1.0,1.0,1.0,-99,-99,
228,0.693199475025,TP,0,3,-99,-99,-99,-99,1,9,21,-99,-99,-1.0,-1.0,4.0,-99,-99,
229,0.217363264175,TN,3,0,0,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
230,0.597541886616,TP,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
231,0.583753402146,TP,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,-1.0,2.0,-99,-99,-99,
232,0.793506636206,TP,3,5,0,7,8,-99,3,7,15,17,21,-1.0,-1.0,1.0,1.0,2.0,
233,0.873653444587,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
234,0.243666034827,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
235,0.87842689797,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
236,0.796615850423,TP,4,3,0,8,17,21,4,8,17,-99,-99,-1.0,-1.0,1.0,-99,-99,
237,0.775688047711,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
238,0.577227257314,TP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
239,0.589442425073,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1.0,1.0,-99,-99,-99,
