ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
36,0.849861245945,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
37,0.079828471165,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
38,0.392210737855,TN,4,3,0,3,8,19,3,17,21,-99,-99,3.0,-1.0,-1.0,-99,-99,
39,0.251881913168,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
40,0.418488831849,TN,3,2,1,3,13,-99,3,8,-99,-99,-99,3.0,1.0,-99,-99,-99,
41,0.819219099346,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
42,0.801964498209,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
43,0.610988124438,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
44,0.390037244415,TN,3,4,0,1,3,-99,3,8,17,21,-99,2.0,2.0,-1.0,-1.0,-99,
45,0.2010004098,TN,1,2,21,-99,-99,-99,19,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
46,0.61898855447,FP,0,3,-99,-99,-99,-99,3,4,21,-99,-99,-1.0,-1.0,2.0,-99,-99,
47,0.80873741379,TP,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
48,0.870625227675,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
49,0.0524840251063,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
50,0.18848274417,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
51,0.512040430531,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
52,0.720449477009,TP,4,4,0,4,17,21,3,4,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
53,0.352821528934,TN,2,5,17,21,-99,-99,3,4,8,17,21,1.0,1.0,1.0,-1.0,-1.0,
54,0.309722032975,TN,4,5,0,17,19,21,3,4,7,17,21,3.0,4.0,1.0,-1.0,-1.0,
55,0.684201697347,FP,3,3,0,4,17,-99,3,4,21,-99,-99,-1.0,-1.0,4.0,-99,-99,
56,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
57,0.647404024295,FP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1.0,2.0,3.0,-99,-99,
58,0.568874232198,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
59,0.333883397221,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
60,0.0467078351267,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
61,0.450325117305,TN,0,2,-99,-99,-99,-99,19,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
62,0.144810076764,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
63,0.720140460638,FP,4,4,0,4,8,19,4,7,17,21,-99,-1.0,-1.0,4.0,4.0,-99,
64,0.71138492199,TP,3,2,0,8,17,-99,17,21,-99,-99,-99,4.0,4.0,-99,-99,-99,
65,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
66,0.169320153642,TN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
67,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
68,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
69,0.5,TN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
70,0.272380983175,TN,4,0,13,15,16,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
71,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
72,0.696231906829,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
73,0.865331614539,FP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
74,0.887731398191,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
75,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
76,0.65618536194,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1.0,1.0,4.0,-99,-99,
77,0.232598596509,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
78,0.386083801677,TN,3,5,3,4,13,-99,3,4,8,13,17,1.0,1.0,1.0,-1.0,-1.0,
79,0.714208764792,TP,3,4,0,8,21,-99,3,7,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
80,0.725138389455,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
81,0.225302699919,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
82,0.219301336506,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
83,0.251005576685,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
84,0.413036797543,TN,4,4,0,3,8,19,4,8,19,21,-99,1.0,1.0,-1.0,-1.0,-99,
85,0.158802115587,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
86,0.224602144417,TN,3,0,0,4,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
87,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
88,0.354475961731,TN,3,0,12,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
89,0.146070502486,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
90,0.203098322085,FN,3,0,3,4,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
91,0.81427813107,TP,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
92,0.304138747882,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
93,0.578957967587,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
94,0.75721946888,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
95,0.652600298815,TP,0,5,-99,-99,-99,-99,1,3,4,8,21,-1.0,-1.0,-1.0,-1.0,2.0,
96,0.700406526511,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1.0,4.0,3.0,-99,-99,
97,0.0926927768401,TN,3,0,0,15,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
98,0.0696579642752,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
99,0.770526423727,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
100,0.420964429913,TN,0,3,-99,-99,-99,-99,4,8,17,-99,-99,2.0,1.0,-1.0,-99,-99,
101,0.199608083669,TN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
102,0.592709827137,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1.0,2.0,-99,-99,-99,
103,0.215359339012,TN,3,0,0,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
104,0.317150690103,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
105,0.438398774883,FN,0,3,-99,-99,-99,-99,3,4,21,-99,-99,1.0,1.0,-1.0,-99,-99,
106,0.0302022735774,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
107,0.259044101424,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
108,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
109,0.835701809455,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
110,0.762026883353,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
111,0.665602553351,TP,0,4,-99,-99,-99,-99,4,7,17,21,-99,-1.0,-1.0,1.0,4.0,-99,
112,0.142580371497,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
113,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
114,0.726604364715,FP,2,4,0,17,-99,-99,3,4,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
115,0.207762402376,TN,3,0,0,4,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
116,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
117,0.101401646578,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
118,0.595920440532,TP,4,1,0,4,17,21,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
119,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
120,0.440422849505,TN,0,3,-99,-99,-99,-99,3,8,17,-99,-99,1.0,1.0,-1.0,-99,-99,
121,0.335102398874,FN,4,0,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
122,0.13896745932,TN,2,0,0,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
123,0.100552571934,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
124,0.184216302135,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
125,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
126,0.0358495088551,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
127,0.455197502785,TN,4,2,0,13,14,17,17,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
128,0.202286425931,TN,3,0,0,1,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
129,0.638925143898,FP,4,3,0,3,8,17,4,7,21,-99,-99,-1.0,-1.0,3.0,-99,-99,
130,0.0777450120264,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
131,0.128130020052,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
132,0.0821679951229,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
133,0.334804491224,TN,4,3,0,1,4,14,3,4,17,-99,-99,3.0,5.0,-1.0,-99,-99,
134,0.775564888079,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
135,0.644319742393,TP,3,2,0,8,21,-99,3,21,-99,-99,-99,-1.0,4.0,-99,-99,-99,
136,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
137,0.158345769979,TN,2,0,0,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
138,0.0424757191608,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
139,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140,0.122162981202,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
141,0.600693082542,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
142,0.15577863535,TN,2,0,15,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
143,0.165269519272,FN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
144,0.644802240788,TP,4,2,0,4,17,21,17,21,-99,-99,-99,1.0,4.0,-99,-99,-99,
145,0.406062555818,TN,0,3,-99,-99,-99,-99,3,4,17,-99,-99,2.0,2.0,-1.0,-99,-99,
146,0.107356069265,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
147,0.318878965142,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
148,0.629696030965,FP,0,3,-99,-99,-99,-99,4,20,21,-99,-99,-1.0,-1.0,2.0,-99,-99,
149,0.152487472614,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
150,0.290583201326,TN,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
151,0.383414653696,TN,0,5,-99,-99,-99,-99,3,4,8,19,21,1.0,1.0,1.0,-1.0,-1.0,
152,0.654881580121,FP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1.0,-1.0,1.0,3.0,-99,
153,0.714036412569,FP,4,4,0,1,4,8,3,4,17,21,-99,-1.0,-1.0,4.0,2.0,-99,
154,0.20148388895,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
155,0.780050537619,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
156,0.203744768427,FN,2,0,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
157,0.260772447954,TN,3,0,0,8,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
158,0.789904115988,TP,4,0,0,4,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
159,0.554919816296,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
160,0.128497358497,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
161,0.786406233437,TP,3,4,0,3,4,-99,4,11,17,21,-99,-1.0,-1.0,4.0,4.0,-99,
162,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
163,0.890941227072,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
164,0.345672134084,TN,3,0,4,9,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
165,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
166,0.438705710431,TN,0,3,-99,-99,-99,-99,3,4,21,-99,-99,1.0,1.0,-1.0,-99,-99,
167,0.284717015244,TN,4,0,0,15,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
168,0.374991575604,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
169,0.0357322289659,FN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
170,0.833888162604,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
171,0.16511484628,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
172,0.197975294661,FN,4,0,0,13,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
173,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
174,0.163714584642,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
175,0.24273509499,TN,3,0,1,7,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
176,0.236539385377,FN,3,0,0,17,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
177,0.798153184337,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
178,0.412731445429,FN,3,3,0,1,7,-99,3,8,17,-99,-99,2.0,1.0,-1.0,-99,-99,
179,0.23052538005,TN,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
180,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
181,0.687853565722,FP,2,3,0,3,-99,-99,1,3,21,-99,-99,-1.0,-1.0,4.0,-99,-99,
182,0.778746338281,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
183,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
184,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
185,0.355879387138,FN,3,0,0,7,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
186,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
187,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
188,0.428778315876,FN,4,3,0,3,7,8,3,4,17,-99,-99,2.0,1.0,-1.0,-99,-99,
189,0.749756608766,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
190,0.344013585424,FN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
191,0.868701521999,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
192,0.29429747944,TN,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
193,0.10163050581,TN,2,0,0,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
194,0.385421437607,TN,3,4,0,8,13,-99,3,8,13,17,-99,2.0,1.0,-1.0,-1.0,-99,
195,0.367526298666,FN,0,3,-99,-99,-99,-99,3,4,17,-99,-99,5.0,1.0,-1.0,-99,-99,
196,0.7797949697,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
197,0.0908541272044,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
198,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
199,0.355464711457,TN,4,0,0,7,17,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
200,0.151069384601,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
201,0.285448526483,TN,3,0,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
202,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
203,0.73163899602,TP,4,0,0,3,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
204,0.416614795422,FN,3,2,0,8,12,-99,8,21,-99,-99,-99,3.0,-1.0,-99,-99,-99,
205,0.151212147871,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
206,0.244950165239,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
207,0.703879372142,TP,3,4,0,7,8,-99,3,4,17,21,-99,-1.0,-1.0,2.0,4.0,-99,
208,0.700474113985,TP,0,4,-99,-99,-99,-99,4,11,20,21,-99,-1.0,-1.0,-1.0,3.0,-99,
209,0.740530584491,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
210,0.695820199598,FP,4,4,0,3,17,21,3,7,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
211,0.765548608177,TP,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
212,0.363507945426,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
213,0.605372168567,FP,4,1,1,3,4,17,4,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
214,0.715946008738,TP,4,0,0,3,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
215,0.685985352993,TP,0,4,-99,-99,-99,-99,4,7,17,21,-99,-1.0,-1.0,4.0,2.0,-99,
216,0.173673468798,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
217,0.931233287058,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
218,0.286311956217,TN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
219,0.214546014921,TN,3,0,0,1,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
220,0.225061969716,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
221,0.777081729213,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
222,0.773039638841,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
223,0.737675606231,TP,3,5,0,7,8,-99,3,4,7,17,21,-1.0,-1.0,-1.0,4.0,3.0,
224,0.844035563568,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
225,0.672225870609,TP,0,3,-99,-99,-99,-99,7,17,21,-99,-99,-1.0,2.0,4.0,-99,-99,
226,0.186289717961,TN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
227,0.210401679321,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
228,0.692978417385,TP,4,3,0,4,17,21,4,17,21,-99,-99,-1.0,3.0,4.0,-99,-99,
229,0.2182985812,TN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
230,0.597611123091,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
231,0.583865457307,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
232,0.79306460092,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
233,0.87315279184,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
234,0.244593731653,FN,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
235,0.877927932554,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
236,0.796169076822,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
237,0.775276111693,TP,3,0,3,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
238,0.577359619113,TP,4,1,0,4,17,21,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
239,0.589536803502,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1.0,2.0,-99,-99,-99,
240,0.610246356795,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
241,0.149782891798,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
