ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
19,0.886571883876,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
20,0.29892734926,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
21,0.179596071091,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
22,0.5875499072,FP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1.0,2.0,-99,-99,-99,
23,0.450553361446,FN,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
24,0.343490899982,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
25,0.228615391309,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
26,0.236827123877,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
27,0.097678039895,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
28,0.693255392565,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,5.0,3.0,-99,-99,-99,
29,0.334909393727,TN,3,4,0,7,8,-99,3,7,8,21,-99,2.0,1.0,5.0,-1.0,-99,
30,0.509982134811,FP,3,1,1,3,4,-99,3,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
31,0.377624471119,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
32,0.0795039900024,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
33,0.548816680881,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
34,0.553374348063,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
35,0.318054034078,TN,3,0,0,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
36,0.849612163669,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
37,0.0795722022195,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
38,0.391572121772,TN,0,3,-99,-99,-99,-99,3,17,21,-99,-99,3.0,-1.0,-1.0,-99,-99,
39,0.251318641241,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
40,0.41783799022,TN,4,2,3,4,13,20,3,8,-99,-99,-99,3.0,1.0,-99,-99,-99,
41,0.818917957548,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
42,0.801635121001,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
43,0.610384435217,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
44,0.38939991338,TN,3,4,0,3,17,-99,3,8,17,21,-99,2.0,2.0,-1.0,-1.0,-99,
45,0.200503112975,TN,1,2,21,-99,-99,-99,19,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
46,0.618386343165,FP,0,3,-99,-99,-99,-99,3,4,21,-99,-99,-1.0,-1.0,2.0,-99,-99,
47,0.808419022947,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
48,0.870412630898,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
49,0.0522959922917,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
50,0.188004613208,TN,2,0,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
51,0.511398199641,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
52,0.719998639542,TP,4,3,0,4,7,17,4,17,21,-99,-99,-1.0,4.0,4.0,-99,-99,
53,0.352211110074,TN,2,5,17,21,-99,-99,3,4,8,17,21,1.0,1.0,1.0,-1.0,-1.0,
54,0.309105576742,TN,3,5,0,8,17,-99,3,4,7,17,21,3.0,4.0,1.0,-1.0,-1.0,
55,0.6837041831,FP,3,3,0,4,17,-99,3,4,21,-99,-99,-1.0,-1.0,4.0,-99,-99,
56,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
57,0.64686445263,FP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1.0,2.0,3.0,-99,-99,
58,0.568257517308,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
59,0.333288920957,TN,4,0,4,15,17,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
60,0.0465376960703,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
61,0.449668528734,TN,0,2,-99,-99,-99,-99,19,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
62,0.144408546541,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
63,0.719689204468,FP,4,4,0,4,8,17,4,7,17,21,-99,-1.0,-1.0,4.0,4.0,-99,
64,0.710921947304,TP,3,2,0,15,17,-99,17,21,-99,-99,-99,4.0,4.0,-99,-99,-99,
65,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
66,0.168873726625,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
67,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
68,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
69,0.5,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
70,0.271796298604,TN,4,0,8,13,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
71,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
72,0.69574932744,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
73,0.865109639053,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
74,0.887549376946,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
75,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
76,0.655655317385,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1.0,1.0,4.0,-99,-99,
77,0.232058131514,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
78,0.385448904408,TN,4,5,3,4,13,20,3,4,8,13,17,1.0,1.0,1.0,-1.0,-1.0,
79,0.713749538822,TP,4,4,0,5,8,14,3,7,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
80,0.724693947394,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
81,0.22477155374,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
82,0.218778144523,FN,3,0,0,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
83,0.250443284611,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
84,0.412387959618,TN,0,4,-99,-99,-99,-99,4,8,19,21,-99,1.0,1.0,-1.0,-1.0,-99,
85,0.158374343553,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
86,0.224071913252,TN,3,0,0,4,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
87,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
88,0.353864195201,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
89,0.145666540322,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
90,0.202597929853,FN,2,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
91,0.813968821255,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
92,0.303526462062,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
93,0.57834513698,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
94,0.75682082091,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
95,0.652066325417,TP,0,5,-99,-99,-99,-99,1,3,4,8,21,-1.0,-1.0,-1.0,-1.0,2.0,
96,0.6999292611,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1.0,4.0,3.0,-99,-99,
97,0.0924044372454,TN,2,0,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
98,0.0694283559849,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
99,0.770147753711,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
100,0.420312775348,TN,0,3,-99,-99,-99,-99,4,8,17,-99,-99,2.0,1.0,-1.0,-99,-99,
101,0.199112859546,TN,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
102,0.592101554068,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1.0,2.0,-99,-99,-99,
103,0.214841514997,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
104,0.316528995318,TN,4,0,0,3,4,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
105,0.437743142934,FN,0,3,-99,-99,-99,-99,3,4,21,-99,-99,1.0,1.0,-1.0,-99,-99,
106,0.0300861856583,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
107,0.258473020675,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
108,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
109,0.835428380021,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
110,0.761635389294,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
111,0.665083084675,TP,0,4,-99,-99,-99,-99,4,7,17,21,-99,-1.0,-1.0,1.0,4.0,-99,
112,0.142183176882,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
113,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
114,0.726161938285,FP,3,4,0,8,17,-99,3,4,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
115,0.207255247029,TN,3,0,0,8,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
116,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
117,0.101092582841,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
118,0.595313096739,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
119,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
120,0.439766955043,TN,0,3,-99,-99,-99,-99,3,8,17,-99,-99,1.0,1.0,-1.0,-99,-99,
121,0.334506877045,FN,4,0,0,7,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
122,0.138577381359,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
123,0.100245494829,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
124,0.183744979522,TN,2,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
125,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
126,0.0357144227098,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
127,0.454540925805,TN,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,-1.0,-1.0,-99,-99,-99,
128,0.201787227688,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
129,0.638325409847,FP,0,3,-99,-99,-99,-99,4,7,21,-99,-99,-1.0,-1.0,3.0,-99,-99,
130,0.0774941078237,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
131,0.127761979091,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
132,0.0819057599562,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
133,0.334209224776,TN,0,3,-99,-99,-99,-99,3,4,17,-99,-99,3.0,5.0,-1.0,-99,-99,
134,0.775193923866,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
135,0.643720443805,TP,4,2,0,4,8,17,3,21,-99,-99,-99,-1.0,4.0,-99,-99,-99,
136,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
137,0.157918827905,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
138,0.0423190187161,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
139,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140,0.121807524719,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
141,0.600087022415,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
142,0.155356394395,TN,2,0,15,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
143,0.164830169496,FN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
144,0.644202977497,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1.0,4.0,-99,-99,-99,
145,0.405416699637,TN,0,3,-99,-99,-99,-99,3,4,17,-99,-99,2.0,2.0,-1.0,-99,-99,
146,0.107033274766,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
147,0.318256102094,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
148,0.629095342095,FP,0,3,-99,-99,-99,-99,4,20,21,-99,-99,-1.0,-1.0,2.0,-99,-99,
149,0.152071339205,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
150,0.289981882878,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
151,0.382781467253,TN,0,5,-99,-99,-99,-99,3,4,8,19,21,1.0,1.0,1.0,-1.0,-1.0,
152,0.654350100512,FP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1.0,-1.0,1.0,3.0,-99,
153,0.713576956954,FP,4,4,0,4,5,8,3,4,17,21,-99,-1.0,-1.0,4.0,2.0,-99,
154,0.200985875819,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
155,0.779686497448,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
156,0.203243429071,FN,2,0,19,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
157,0.260199535781,TN,3,0,0,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
158,0.789555492356,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
159,0.554297129406,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
160,0.128128553403,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
161,0.786052104988,TP,3,4,0,4,17,-99,4,11,17,21,-99,-1.0,-1.0,4.0,4.0,-99,
162,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
163,0.890764976091,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
164,0.345067638826,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
165,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
166,0.438050036017,TN,0,3,-99,-99,-99,-99,3,4,21,-99,-99,1.0,1.0,-1.0,-99,-99,
167,0.284120816758,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
168,0.374364120235,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
169,0.0355975318495,FN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
170,0.833611649742,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
171,0.164675769392,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
172,0.197482519936,FN,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
173,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
174,0.163277987111,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
175,0.242182314485,TN,4,0,0,5,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
176,0.235994045715,FN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
177,0.797817680689,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
178,0.412082728311,FN,3,3,0,3,8,-99,3,8,17,-99,-99,2.0,1.0,-1.0,-99,-99,
179,0.229987524157,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
180,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
181,0.687360525059,FP,3,3,0,3,7,-99,1,3,21,-99,-99,-1.0,-1.0,4.0,-99,-99,
182,0.778380278816,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
183,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
184,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
185,0.355266485205,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
186,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
187,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
188,0.42812449844,FN,3,3,0,3,8,-99,3,4,17,-99,-99,2.0,1.0,-1.0,-99,-99,
189,0.749347001365,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
190,0.343410484068,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
191,0.868485511589,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
192,0.293693036452,TN,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
193,0.101320907832,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
194,0.384786959907,TN,3,4,0,3,8,-99,3,8,13,17,-99,2.0,1.0,-1.0,-1.0,-99,
195,0.366904301173,FN,4,3,0,3,4,8,3,4,17,-99,-99,5.0,1.0,-1.0,-99,-99,
196,0.779430533439,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
197,0.0905702629345,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
198,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
199,0.354852144236,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
200,0.150655910866,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
201,0.284851677115,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
202,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
203,0.731203549704,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
204,0.415964609605,FN,3,2,0,8,17,-99,8,21,-99,-99,-99,3.0,-1.0,-99,-99,-99,
205,0.15079840561,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
206,0.244394790269,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
207,0.703406578186,TP,3,3,0,7,8,-99,3,17,21,-99,-99,-1.0,3.0,4.0,-99,-99,
208,0.699996935158,TP,0,4,-99,-99,-99,-99,4,11,20,21,-99,-1.0,-1.0,-1.0,3.0,-99,
209,0.740107680566,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
210,0.695337099771,FP,0,4,-99,-99,-99,-99,3,7,17,21,-99,-1.0,-1.0,3.0,4.0,-99,
211,0.765162400681,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
212,0.362889013838,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
213,0.604767253063,FP,4,1,1,3,4,16,4,-99,-99,-99,-99,-1.0,-99,-99,-99,-99,
214,0.715489103605,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
215,0.68549001716,TP,0,4,-99,-99,-99,-99,4,7,17,21,-99,-1.0,-1.0,4.0,2.0,-99,
216,0.173219583447,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
217,0.931129373368,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
218,0.285714343152,TN,4,0,0,3,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
219,0.214029312662,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
220,0.22453113756,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
221,0.776713099725,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
222,0.772664802986,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
223,0.737248645567,TP,4,5,0,5,8,14,3,4,7,17,21,-1.0,-1.0,-1.0,4.0,3.0,
224,0.84377640656,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
225,0.671714059366,TP,0,4,-99,-99,-99,-99,3,7,17,21,-99,-1.0,-1.0,1.0,4.0,-99,
226,0.185815068911,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
227,0.209890768976,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
228,0.692491743173,TP,0,3,-99,-99,-99,-99,4,17,21,-99,-99,-1.0,3.0,4.0,-99,-99,
229,0.217776743892,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
230,0.59700424744,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
231,0.583254357231,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
232,0.792720981209,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
233,0.872944689045,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
234,0.244038771837,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
235,0.877728344959,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
236,0.795830399935,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
237,0.77490470377,TP,4,0,0,3,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
238,0.576746201292,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
239,0.588927560724,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1.0,2.0,-99,-99,-99,
240,0.609642514713,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
