,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
29,0.0,65.0,43.0,2.0,26.0,15.0,1.0,1.0,100.0,150.0,7.0,8.0,17.0,2.0,25.0,0.0,4.0,4.0,31.0,83.0,5.0,1.0,0.0,75.0
30,0.0,57.0,147.0,4.0,73.0,27.0,1.0,1.0,97.0,1.0,0.0,2.0,31.0,2.0,48.0,0.0,4.0,4.0,44.0,87.0,3.0,2.0,3.0,56.0
31,0.0,72.0,365.0,11.0,83.0,22.0,0.0,0.0,100.0,150.0,7.0,8.0,22.0,1.0,41.0,0.0,0.0,0.0,49.0,23.0,6.0,2.0,1.0,73.0
32,1.0,72.0,84.0,4.0,53.0,29.0,0.0,0.0,100.0,150.0,7.0,8.0,30.0,2.0,27.0,0.0,1.0,1.0,43.0,48.0,9.0,5.0,3.0,64.0
33,0.0,65.0,88.0,9.0,45.0,20.0,0.0,0.0,85.0,1.0,4.0,6.0,20.0,1.0,20.0,0.0,0.0,0.0,14.0,71.0,4.0,2.0,1.0,50.0
34,0.0,64.0,91.0,4.0,55.0,19.0,1.0,1.0,90.0,0.0,0.0,2.0,20.0,2.0,50.0,0.0,2.0,2.0,24.0,81.0,6.0,3.0,1.0,82.0
35,0.0,58.0,265.0,3.0,79.0,25.0,2.0,1.0,93.0,13.0,0.0,5.0,28.0,2.0,48.0,0.0,1.0,1.0,63.0,50.0,8.0,2.0,0.0,91.0
36,0.0,58.0,150.0,16.0,72.0,18.0,2.0,0.0,55.0,4.0,4.0,5.0,22.0,0.0,45.0,0.0,1.0,1.0,79.0,38.0,7.0,3.0,0.0,91.0
37,0.0,79.0,162.0,7.0,94.0,17.0,0.0,0.0,100.0,150.0,7.0,8.0,17.0,1.0,29.0,0.0,0.0,0.0,28.0,50.0,3.0,1.0,1.0,57.0
38,0.0,66.0,284.0,32.0,107.0,15.0,2.0,2.0,82.0,3.0,4.0,4.0,17.0,0.0,53.0,0.0,1.0,1.0,19.0,50.0,3.0,2.0,1.0,63.0
39,0.0,69.0,476.0,8.0,157.0,38.0,4.0,4.0,100.0,150.0,6.0,8.0,39.0,1.0,36.0,0.0,4.0,4.0,50.0,54.0,14.0,2.0,4.0,89.0
40,1.0,71.0,179.0,3.0,62.0,15.0,3.0,2.0,83.0,37.0,6.0,2.0,18.0,4.0,33.0,0.0,5.0,5.0,5.0,9.0,1.0,1.0,0.0,22.0
41,0.0,54.0,114.0,12.0,49.0,9.0,3.0,3.0,64.0,4.0,0.0,2.0,12.0,0.0,27.0,0.0,0.0,0.0,62.0,14.0,6.0,2.0,1.0,100.0
42,0.0,68.0,133.0,7.0,44.0,39.0,2.0,2.0,100.0,150.0,6.0,8.0,39.0,4.0,67.0,0.0,2.0,2.0,15.0,73.0,5.0,2.0,0.0,50.0
43,1.0,75.0,164.0,4.0,66.0,19.0,0.0,0.0,100.0,150.0,7.0,8.0,19.0,2.0,21.0,0.0,0.0,0.0,53.0,92.0,5.0,1.0,1.0,55.0
44,0.0,67.0,118.0,6.0,37.0,23.0,2.0,2.0,88.0,70.0,6.0,2.0,26.0,5.0,42.0,0.0,0.0,0.0,31.0,70.0,5.0,3.0,1.0,67.0
45,1.0,88.0,153.0,33.0,92.0,13.0,0.0,0.0,100.0,150.0,7.0,8.0,14.0,0.0,7.0,0.0,0.0,0.0,1.0,36.0,1.0,2.0,0.0,25.0
46,0.0,51.0,186.0,13.0,96.0,22.0,3.0,1.0,84.0,2.0,0.0,2.0,25.0,0.0,56.0,0.0,4.0,3.0,79.0,50.0,5.0,3.0,3.0,100.0
47,0.0,70.0,127.0,25.0,57.0,23.0,0.0,0.0,96.0,22.4,6.0,6.0,24.0,0.0,13.0,0.0,0.0,0.0,51.0,29.0,9.0,2.4,1.0,67.0
48,0.0,65.0,116.0,10.0,37.0,14.0,1.0,1.0,93.0,72.0,6.0,2.0,15.0,1.0,13.0,0.0,2.0,2.0,52.0,70.2,3.0,1.0,2.0,56.0
49,0.0,78.0,21.0,4.0,13.0,11.0,0.0,0.0,100.0,150.0,7.0,8.0,11.0,5.0,64.0,0.0,3.0,3.0,7.0,97.0,3.0,2.6,0.0,75.0
50,1.0,86.0,318.0,18.0,90.0,13.0,0.0,0.0,100.0,150.0,7.0,8.0,13.0,0.0,62.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,0.0,50.0
51,1.0,90.0,230.0,13.0,73.0,11.0,0.0,0.0,100.0,150.0,7.0,8.0,13.0,0.0,62.0,0.0,0.0,0.0,1.0,71.0,1.0,4.0,0.0,71.0
52,0.0,76.0,293.0,4.0,74.0,33.0,0.0,0.0,100.0,150.0,7.0,8.0,34.0,1.0,38.0,0.0,2.0,2.0,37.0,49.6,13.0,1.0,0.0,88.0
53,0.0,70.0,37.0,4.0,20.0,19.0,0.0,0.0,100.0,150.0,7.0,8.0,20.0,2.0,20.0,0.0,3.0,3.0,42.0,73.0,2.0,2.0,1.0,50.0
54,0.0,73.0,255.0,16.0,100.0,40.0,0.0,0.0,100.0,150.0,7.0,8.0,44.0,0.0,23.0,0.0,1.0,1.0,79.0,62.0,18.0,1.0,13.0,80.0
55,0.0,72.0,209.0,2.0,95.0,41.0,0.0,0.0,100.0,150.0,7.0,8.0,42.0,3.0,38.0,0.0,1.0,1.0,42.0,61.4,7.0,2.0,2.0,82.0
56,1.0,83.0,398.0,3.0,118.0,29.0,0.0,0.0,100.0,150.0,7.0,8.0,29.0,2.0,31.0,0.0,3.0,3.0,22.0,87.0,6.0,3.0,0.0,69.0
57,1.0,87.0,326.0,7.0,111.0,26.0,0.0,0.0,100.0,150.0,7.0,8.0,30.0,1.0,40.0,0.0,0.0,0.0,12.0,89.0,3.0,2.0,0.0,56.0
58,0.0,55.0,114.0,6.0,59.0,19.0,0.0,0.0,89.0,5.0,4.0,6.0,19.0,1.0,53.0,0.0,1.0,1.0,97.0,90.0,8.0,2.0,6.0,100.0
59,0.0,65.0,478.0,12.0,97.0,44.0,0.0,0.0,89.0,1.0,4.0,6.0,47.0,0.0,32.0,0.0,9.0,9.0,63.0,37.0,9.0,2.6,6.0,60.0
60,0.0,78.0,197.0,23.0,91.0,15.0,0.0,0.0,100.0,150.0,7.0,8.0,17.0,0.0,41.0,0.0,5.0,5.0,57.0,32.0,2.0,2.0,0.2,67.0
61,1.0,79.0,243.0,17.0,77.0,35.0,0.0,0.0,97.0,67.0,6.0,6.0,39.0,0.0,36.0,0.0,2.0,2.0,20.0,72.0,4.0,1.0,0.0,56.0
62,0.0,75.0,183.0,18.0,92.0,21.0,0.0,0.0,100.0,150.0,7.0,8.0,22.0,0.0,27.0,0.0,0.0,0.0,88.0,91.0,9.0,3.0,5.0,93.0
63,0.0,70.0,176.0,8.0,96.0,20.0,0.0,0.0,95.0,17.0,5.0,6.0,20.0,1.0,30.0,0.0,0.0,0.0,74.0,71.0,8.0,4.0,3.0,86.0
64,0.0,78.0,368.0,6.0,74.0,42.0,0.0,0.0,98.0,23.0,5.0,6.0,43.0,3.0,49.0,0.0,3.0,3.0,10.0,19.0,8.0,2.0,0.0,67.0
65,0.0,75.0,300.0,14.0,124.0,22.0,0.0,0.0,100.0,150.0,7.0,8.0,23.0,0.0,39.0,0.0,0.0,0.0,57.0,71.6,4.0,1.0,1.0,100.0
66,0.0,76.0,150.0,11.0,54.0,14.0,0.0,0.0,100.0,150.0,7.0,8.0,15.0,1.0,40.0,0.0,0.0,0.0,32.0,96.0,4.0,2.0,0.0,75.0
67,0.0,72.0,168.0,8.0,62.0,10.0,0.0,0.0,100.0,150.0,7.0,8.0,11.0,1.0,18.0,0.0,5.0,5.0,60.0,82.0,7.0,1.0,0.0,100.0
68,0.0,55.0,118.0,4.0,69.0,12.0,7.0,4.0,50.0,4.0,3.0,3.0,22.0,2.0,27.0,0.0,2.0,2.0,79.0,79.0,5.0,2.0,2.0,88.0
69,0.0,74.0,277.0,30.0,123.0,24.0,0.0,0.0,88.0,12.0,6.0,6.0,24.0,0.0,25.0,0.0,0.0,0.0,45.0,50.6,12.0,1.0,2.0,93.0
70,0.0,63.0,174.0,1.0,62.0,11.0,1.0,0.0,79.0,5.0,3.0,5.0,14.0,1.0,29.0,0.0,5.0,5.0,37.0,101.0,5.0,2.0,2.0,70.0
71,0.0,81.0,137.0,9.0,66.0,34.0,0.0,0.0,100.0,150.0,7.0,8.0,34.0,1.0,62.0,0.0,1.0,1.0,24.0,92.0,3.0,4.0,0.0,78.0
72,1.0,81.0,126.0,9.0,78.0,18.0,0.0,0.0,100.0,150.0,7.0,8.0,18.0,1.0,83.0,0.0,0.0,0.0,0.0,64.0,1.0,3.0,0.2,80.0
73,0.0,59.0,243.0,11.0,79.0,38.0,1.0,1.0,76.0,7.0,4.0,6.0,43.0,1.0,50.0,0.0,1.0,1.0,63.0,78.0,7.0,4.0,4.0,86.0
74,0.0,66.0,176.0,11.0,81.0,43.0,0.0,0.0,98.0,3.0,4.0,6.0,44.0,1.0,39.0,0.0,2.0,2.0,36.0,64.0,3.0,4.0,1.0,47.0
75,0.0,72.0,169.0,5.0,60.0,21.0,1.0,1.0,96.0,30.0,6.0,3.0,23.0,1.0,52.0,0.0,4.0,4.0,66.0,82.0,4.0,3.0,1.0,78.0
76,1.0,73.0,409.0,7.0,94.0,38.0,0.0,0.0,100.0,150.0,7.0,8.0,39.0,2.0,18.0,0.0,1.0,1.0,27.0,69.0,11.0,2.0,2.0,72.0
77,0.0,86.0,419.0,10.0,122.0,17.0,0.0,0.0,100.0,150.0,7.0,8.0,18.0,1.0,72.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,50.0
78,0.0,91.0,282.0,100.0,209.0,6.0,0.0,0.0,100.0,150.0,7.0,8.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,28.2,0.0,1.8,1.8,0.0
79,1.0,73.0,324.0,15.0,89.0,19.0,0.0,0.0,89.0,9.0,4.0,6.0,19.0,0.0,21.0,0.0,0.0,0.0,34.0,36.0,6.0,3.0,1.0,64.0
80,1.0,78.0,134.0,2.0,63.0,35.0,0.0,0.0,93.0,32.0,6.0,6.0,40.0,3.0,40.0,0.0,0.0,0.0,22.0,55.0,5.0,4.0,0.0,60.0
81,0.0,65.0,155.0,8.0,37.0,20.0,1.0,1.0,95.0,8.0,4.0,6.0,21.0,1.0,38.0,0.0,2.0,2.0,49.0,87.0,5.0,5.0,1.0,67.0
82,0.0,75.0,70.0,1.0,38.0,8.0,0.0,0.0,100.0,150.0,7.0,8.0,9.0,1.0,78.0,0.0,4.0,3.0,17.0,83.4,2.0,1.0,0.2,100.0
83,1.0,84.0,277.0,8.0,109.0,8.0,0.0,0.0,100.0,150.0,7.0,8.0,8.0,1.0,50.0,0.0,0.0,0.0,33.0,55.0,2.0,1.0,0.0,100.0
84,1.0,75.0,294.0,12.0,94.0,39.0,0.0,0.0,98.0,35.0,6.0,6.0,40.0,0.0,35.0,0.0,2.0,2.0,17.0,63.0,6.0,5.0,0.0,61.0
85,1.0,60.0,357.0,17.0,141.0,9.0,4.0,3.0,67.0,3.0,3.0,4.0,13.0,0.0,50.0,0.0,1.0,1.0,28.0,81.0,4.0,2.4,1.4,100.0
86,1.0,68.0,106.0,3.0,54.0,29.0,1.0,1.0,87.0,51.0,6.0,2.0,31.0,2.0,65.0,0.0,1.0,1.0,85.0,73.0,3.0,5.0,2.0,100.0
87,0.0,67.0,85.0,7.0,44.0,15.0,1.0,1.0,93.0,45.0,6.0,6.0,16.0,2.0,33.0,0.0,0.0,0.0,59.0,62.0,3.0,2.0,2.0,83.0
88,0.0,71.0,282.0,1.0,73.0,22.0,0.0,0.0,96.0,22.8,6.0,6.0,25.0,5.0,4.0,0.0,2.0,2.0,37.0,39.0,11.0,1.0,1.0,80.0
89,0.0,50.0,204.0,2.0,91.0,23.0,2.0,0.0,82.0,1.0,3.0,5.0,28.0,2.0,32.0,0.0,6.0,6.0,32.0,68.0,5.0,3.8,0.0,67.0
90,0.0,62.0,151.0,19.0,99.0,5.0,1.0,1.0,80.0,16.0,6.0,6.0,6.0,0.0,80.0,0.0,0.0,0.0,40.0,75.0,1.0,2.0,0.0,100.0
91,0.0,70.0,333.0,2.0,75.0,16.0,0.0,0.0,100.0,150.0,5.0,8.0,20.0,8.0,30.0,0.0,0.0,0.0,78.0,92.0,6.0,2.0,4.0,67.0
92,0.0,58.0,307.0,6.0,79.0,14.0,1.0,0.0,73.0,18.0,6.0,5.0,15.0,2.0,53.0,0.0,0.0,0.0,81.0,75.0,3.0,3.0,2.0,86.0
93,1.0,88.0,188.0,13.0,82.0,20.0,0.0,0.0,100.0,150.0,7.0,8.0,20.0,0.0,40.0,0.0,0.0,0.0,17.0,82.0,2.0,2.0,0.0,50.0
94,0.0,65.0,107.0,7.0,48.0,40.0,0.0,0.0,100.0,150.0,6.0,8.0,43.0,4.0,42.0,0.0,2.0,2.0,80.0,86.0,5.0,2.0,4.0,70.0
95,0.0,74.0,169.0,5.0,78.0,26.0,0.0,0.0,96.0,76.0,6.0,6.0,27.0,2.0,37.0,0.0,1.0,1.0,37.0,91.0,5.0,4.0,0.0,75.0
96,0.0,78.0,282.0,2.0,95.0,23.0,0.0,0.0,100.0,150.0,7.0,8.0,24.0,1.0,13.0,0.0,1.0,1.0,22.0,75.8,4.0,1.0,1.0,43.0
97,1.0,74.0,378.0,7.0,110.0,41.0,0.0,0.0,98.0,35.0,6.0,6.0,42.0,4.0,57.0,0.0,0.0,0.0,44.0,76.0,4.0,5.0,2.0,69.0
98,1.0,77.0,311.0,11.0,103.0,39.0,0.0,0.0,98.0,28.4,6.0,6.0,42.0,1.0,36.0,0.0,0.0,0.0,46.0,73.0,5.0,4.0,1.0,69.0
99,0.0,67.0,299.0,2.0,79.0,25.0,0.0,0.0,89.0,15.0,5.0,6.0,27.0,3.0,37.0,0.0,12.0,11.0,63.0,63.0,13.0,3.0,4.0,94.0
100,1.0,56.0,76.0,6.0,32.0,11.0,2.0,2.0,92.0,15.0,5.0,2.0,14.0,5.0,17.0,0.0,3.0,3.0,83.0,42.0,5.0,2.0,2.0,100.0
101,1.0,88.0,211.0,20.0,103.0,13.0,0.0,0.0,100.0,150.0,7.0,8.0,14.0,0.0,57.0,150.0,0.0,0.0,0.0,19.0,2.0,3.0,0.0,71.0
102,0.0,75.0,169.0,2.0,59.0,21.0,0.0,0.0,100.0,150.0,7.0,8.0,22.0,4.0,36.0,150.0,4.0,4.0,43.0,112.0,4.0,6.0,0.0,83.0
103,0.0,66.0,127.0,2.0,69.0,17.0,0.0,0.0,94.0,16.0,6.0,6.0,18.0,4.0,33.0,150.0,3.0,3.0,42.0,81.0,3.0,4.0,3.0,58.0
104,1.0,81.0,220.0,2.0,91.0,20.0,0.0,0.0,100.0,150.0,7.0,8.0,23.0,2.0,39.0,150.0,2.0,2.0,36.0,61.0,3.0,1.0,1.0,67.0
105,0.0,71.0,177.0,8.0,95.0,24.0,0.0,0.0,96.0,44.0,6.0,6.0,24.0,1.0,75.0,150.0,1.0,1.0,87.0,87.0,4.0,2.0,3.0,100.0
106,0.0,69.0,112.0,2.0,43.0,5.0,0.0,0.0,100.0,150.0,7.0,8.0,7.0,2.0,43.0,150.0,1.0,1.0,37.0,58.0,3.0,2.0,0.0,83.0
107,1.0,74.0,150.0,13.0,91.0,13.0,1.0,1.0,93.0,35.0,6.0,2.0,14.0,0.0,29.0,150.0,0.0,0.0,36.0,78.6,1.0,1.0,1.0,40.0
108,0.0,56.0,224.0,21.0,109.0,27.0,1.0,1.0,79.0,4.0,4.0,6.0,28.0,0.0,21.0,150.0,1.0,1.0,101.0,79.0,15.0,1.0,11.0,94.0
109,0.0,65.0,243.0,9.0,89.0,23.0,0.0,0.0,83.0,2.0,4.0,6.0,23.0,1.0,52.0,150.0,0.0,0.0,49.0,75.0,4.0,4.0,1.0,80.0
110,1.0,92.0,152.0,15.0,154.0,14.0,0.0,0.0,100.0,150.0,7.0,8.0,15.0,0.0,47.0,150.0,0.0,0.0,7.0,79.0,2.0,2.0,0.0,80.0
111,1.0,91.0,150.0,3.0,108.0,10.0,0.0,0.0,100.0,150.0,7.0,8.0,11.0,1.0,64.0,150.0,1.0,1.0,2.0,41.0,1.0,3.0,0.0,67.0
112,1.0,73.0,183.0,6.0,90.0,19.0,1.0,1.0,100.0,150.0,7.0,8.0,19.0,1.0,32.0,150.0,0.0,0.0,6.0,52.0,1.0,2.0,0.0,50.0
113,0.0,66.0,255.0,1.0,80.0,14.0,1.0,1.0,88.0,9.0,4.0,6.0,16.0,3.0,69.0,150.0,4.0,4.0,58.0,60.0,3.0,4.0,1.0,88.0
114,0.0,87.0,120.0,12.0,59.0,26.0,0.0,0.0,100.0,150.0,7.0,8.0,26.0,0.0,54.0,150.0,1.0,1.0,1.0,63.6,2.0,1.0,0.0,75.0
115,0.0,64.0,246.0,16.0,106.0,5.0,3.0,3.0,88.0,57.0,6.0,3.0,8.0,0.0,88.0,150.0,1.0,1.0,49.8,144.0,1.4,4.0,0.4,100.0
116,0.0,63.0,123.0,2.0,40.0,5.0,1.0,1.0,86.0,29.0,6.0,4.0,7.0,4.0,43.0,150.0,0.0,0.0,77.0,67.6,3.0,1.0,1.0,100.0
117,1.0,78.0,177.0,1.0,65.0,26.0,0.0,0.0,96.0,48.2,6.0,6.0,28.0,3.0,46.0,150.0,1.0,1.0,4.0,72.0,4.0,5.0,0.0,64.0
118,0.0,75.0,212.0,23.0,105.0,11.0,0.0,0.0,82.0,21.0,6.0,6.0,11.0,0.0,45.0,150.0,1.0,1.0,13.0,49.0,1.0,1.0,0.0,100.0
119,1.0,68.0,224.0,9.0,110.0,24.0,5.0,5.0,86.0,25.0,6.0,2.0,29.0,1.0,31.0,150.0,5.0,5.0,5.0,73.0,2.0,2.0,0.8,71.0
120,0.0,61.0,208.0,6.0,96.0,24.0,3.0,2.0,74.0,44.0,6.0,2.0,27.0,3.0,63.0,150.0,2.0,2.0,53.0,77.0,6.0,4.0,2.0,92.0
121,0.0,63.0,203.0,2.0,79.0,16.0,0.0,0.0,59.0,3.0,4.0,6.0,17.0,1.0,47.0,150.0,3.0,3.0,55.0,77.0,7.0,3.0,1.0,91.0
122,0.0,69.0,160.0,5.0,109.0,11.0,1.0,1.0,92.0,20.0,6.0,3.0,13.0,1.0,31.0,150.0,0.0,0.0,94.0,95.8,3.0,2.0,3.0,100.0
123,0.0,49.0,103.0,4.0,48.0,10.0,12.0,9.0,53.0,7.0,0.0,2.0,17.0,1.0,35.0,150.0,2.0,2.0,37.0,66.0,5.0,2.0,0.0,80.0
124,0.0,74.0,159.0,9.0,69.0,26.0,0.0,0.0,100.0,150.0,6.0,7.0,27.0,2.0,48.0,150.0,0.0,0.0,61.0,67.0,3.0,4.0,2.0,78.0
125,0.0,65.0,241.0,37.0,95.0,15.0,0.0,0.0,76.0,0.0,4.0,6.0,17.0,0.0,29.0,150.0,1.0,1.0,51.0,43.0,3.0,1.0,1.0,80.0
126,0.0,80.0,203.0,6.0,91.0,15.0,0.0,0.0,100.0,150.0,7.0,8.0,17.0,1.0,29.0,150.0,0.0,0.0,16.0,93.0,6.0,2.0,1.0,69.0
127,0.0,61.0,61.0,10.0,41.0,9.0,0.0,0.0,80.0,18.4,5.0,6.0,10.0,1.0,50.0,150.0,2.0,2.0,80.0,95.0,4.0,3.0,1.0,100.0
128,0.0,57.0,178.0,2.0,79.0,23.0,0.0,0.0,92.0,2.0,4.0,6.0,26.0,2.0,58.0,150.0,3.0,3.0,57.0,77.0,5.0,2.0,1.0,100.0
129,0.0,59.0,131.0,7.0,81.0,13.0,1.0,0.0,69.0,5.0,4.0,5.0,17.0,1.0,50.0,150.0,2.0,2.0,75.0,60.0,3.0,2.0,1.0,100.0
130,0.0,71.0,103.0,15.0,94.0,6.0,1.0,0.0,86.0,13.0,6.0,5.0,7.0,0.0,14.0,150.0,0.0,0.0,48.0,95.4,2.0,2.2,0.0,67.0
131,1.0,86.0,168.0,15.0,85.0,33.0,0.0,0.0,97.0,51.0,6.0,6.0,34.0,0.0,38.0,150.0,0.0,0.0,3.0,63.6,3.0,2.0,0.0,56.0
132,1.0,83.0,106.0,3.0,62.0,28.0,0.0,0.0,100.0,150.0,7.0,8.0,28.0,5.0,11.0,150.0,4.0,4.0,17.0,73.4,2.0,1.0,0.0,60.0
133,0.0,59.0,198.0,6.0,89.0,29.0,3.0,2.0,79.0,21.0,6.0,2.0,34.0,1.0,38.0,150.0,3.0,3.0,38.0,98.0,11.0,1.0,1.0,86.0
134,0.0,59.0,256.0,0.0,50.0,11.0,1.0,0.0,44.0,1.0,4.0,5.0,16.0,1.0,75.0,150.0,1.0,1.0,93.0,74.0,3.0,6.0,2.0,90.0
135,1.0,55.0,203.0,7.0,81.0,19.0,2.0,1.0,86.0,3.0,3.0,5.0,21.0,2.0,33.0,150.0,3.0,3.0,56.0,87.0,3.0,2.0,1.0,83.0
136,1.0,75.0,258.0,28.0,97.0,23.0,0.0,0.0,96.0,32.2,6.0,6.0,24.0,0.0,13.0,150.0,0.0,0.0,31.0,29.8,4.0,2.0,0.0,57.0
137,0.0,78.0,41.0,3.0,16.0,3.0,0.0,0.0,100.0,150.0,7.0,8.0,3.0,2.0,67.0,150.0,16.0,16.0,0.0,71.8,0.0,1.0,0.4,50.0
138,1.0,65.0,14.0,0.0,4.0,3.0,0.0,0.0,100.0,150.0,7.0,8.0,6.0,5.0,33.0,150.0,9.0,9.0,1.0,98.0,1.0,2.0,0.0,50.0
139,1.0,80.0,233.0,3.0,106.0,28.0,0.0,0.0,97.0,2.0,4.0,6.0,30.0,4.0,37.0,2.0,3.0,3.0,4.0,98.0,4.0,2.0,0.0,86.0
140,0.0,70.0,252.0,3.0,73.0,20.0,4.0,2.0,88.0,31.0,6.0,3.0,24.0,4.0,67.0,2.0,1.0,1.0,16.0,93.0,3.0,2.0,0.0,63.0
